"","subj_idx","gender","year","rt","correct_response","correct","key_press","word","shape","condition"
"5763",10,1,"2001",690,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5764",10,1,"2001",654,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5765",10,1,"2001",765,"arrowright","true","arrowright","生人","自我","matching_task"
"5766",10,1,"2001",975,"arrowright","true","arrowright","朋友","自我","matching_task"
"5767",10,1,"2001",710,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5768",10,1,"2001",731,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5769",10,1,"2001",1302,"arrowright","true","arrowright","生人","朋友","matching_task"
"5770",10,1,"2001",841,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5771",10,1,"2001",1245,"arrowright","true","arrowright","自我","朋友","matching_task"
"5772",10,1,"2001",669,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5773",10,1,"2001",1050,"arrowright","true","arrowright","朋友","生人","matching_task"
"5774",10,1,"2001",668,"arrowright","false","arrowleft","朋友","自我","matching_task"
"5775",10,1,"2001",1108,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5776",10,1,"2001",1168,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5777",10,1,"2001",860,"arrowright","true","arrowright","自我","生人","matching_task"
"5778",10,1,"2001",724,"arrowright","true","arrowright","生人","自我","matching_task"
"5779",10,1,"2001",954,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5780",10,1,"2001",1129,"arrowright","false","arrowleft","生人","朋友","matching_task"
"5781",10,1,"2001",985,"arrowright","true","arrowright","自我","生人","matching_task"
"5782",10,1,"2001",607,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5783",10,1,"2001",804,"arrowright","true","arrowright","自我","朋友","matching_task"
"5784",10,1,"2001",957,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5785",10,1,"2001",701,"arrowright","true","arrowright","朋友","生人","matching_task"
"5786",10,1,"2001",895,"arrowright","true","arrowright","朋友","自我","matching_task"
"5787",10,1,"2001",1051,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5788",10,1,"2001",1005,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5789",10,1,"2001",667,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5790",10,1,"2001",948,"arrowright","true","arrowright","生人","自我","matching_task"
"5791",10,1,"2001",858,"arrowright","true","arrowright","生人","朋友","matching_task"
"5792",10,1,"2001",814,"arrowright","true","arrowright","生人","自我","matching_task"
"5793",10,1,"2001",643,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5794",10,1,"2001",879,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5795",10,1,"2001",647,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5796",10,1,"2001",1123,"arrowright","true","arrowright","自我","朋友","matching_task"
"5797",10,1,"2001",964,"arrowright","true","arrowright","朋友","生人","matching_task"
"5798",10,1,"2001",653,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5799",10,1,"2001",851,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5800",10,1,"2001",895,"arrowright","true","arrowright","朋友","自我","matching_task"
"5801",10,1,"2001",918,"arrowright","true","arrowright","自我","生人","matching_task"
"5802",10,1,"2001",1033,"arrowleft","false","arrowright","生人","生人","matching_task"
"5803",10,1,"2001",803,"arrowright","true","arrowright","自我","生人","matching_task"
"5804",10,1,"2001",977,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5805",10,1,"2001",579,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5806",10,1,"2001",779,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5807",10,1,"2001",887,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5808",10,1,"2001",1088,"arrowright","true","arrowright","朋友","生人","matching_task"
"5809",10,1,"2001",767,"arrowright","false","arrowleft","生人","朋友","matching_task"
"5810",10,1,"2001",952,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5811",10,1,"2001",962,"arrowright","true","arrowright","朋友","自我","matching_task"
"5812",10,1,"2001",1049,"arrowright","true","arrowright","生人","自我","matching_task"
"5813",10,1,"2001",660,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5814",10,1,"2001",892,"arrowright","true","arrowright","自我","朋友","matching_task"
"5815",10,1,"2001",1172,"arrowright","true","arrowright","朋友","自我","matching_task"
"5816",10,1,"2001",861,"arrowright","false","arrowleft","朋友","生人","matching_task"
"5817",10,1,"2001",938,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5818",10,1,"2001",730,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5819",10,1,"2001",1200,"arrowright","true","arrowright","生人","朋友","matching_task"
"5820",10,1,"2001",731,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5821",10,1,"2001",827,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5822",10,1,"2001",1053,"arrowright","true","arrowright","自我","朋友","matching_task"
"5823",10,1,"2001",873,"arrowright","true","arrowright","生人","自我","matching_task"
"5824",10,1,"2001",655,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5825",10,1,"2001",1154,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5826",10,1,"2001",891,"arrowright","true","arrowright","自我","生人","matching_task"
"5827",10,1,"2001",1127,"arrowright","true","arrowright","生人","朋友","matching_task"
"5828",10,1,"2001",898,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5829",10,1,"2001",656,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5830",10,1,"2001",998,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5831",10,1,"2001",889,"arrowright","true","arrowright","生人","自我","matching_task"
"5832",10,1,"2001",837,"arrowright","true","arrowright","自我","生人","matching_task"
"5833",10,1,"2001",587,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5834",10,1,"2001",821,"arrowright","true","arrowright","朋友","自我","matching_task"
"5835",10,1,"2001",887,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5836",10,1,"2001",1475,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5837",10,1,"2001",715,"arrowright","true","arrowright","自我","朋友","matching_task"
"5838",10,1,"2001",940,"arrowright","true","arrowright","朋友","生人","matching_task"
"5839",10,1,"2001",797,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5840",10,1,"2001",730,"arrowright","true","arrowright","自我","朋友","matching_task"
"5841",10,1,"2001",1111,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5842",10,1,"2001",747,"arrowright","true","arrowright","自我","生人","matching_task"
"5843",10,1,"2001",1230,"arrowright","true","arrowright","生人","朋友","matching_task"
"5844",10,1,"2001",916,"arrowright","true","arrowright","朋友","生人","matching_task"
"5845",10,1,"2001",762,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5846",10,1,"2001",1115,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5847",10,1,"2001",812,"arrowright","true","arrowright","生人","自我","matching_task"
"5848",10,1,"2001",678,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5849",10,1,"2001",1200,"arrowright","true","arrowright","朋友","自我","matching_task"
"5850",10,1,"2001",611,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5851",10,1,"2001",720,"arrowright","true","arrowright","自我","朋友","matching_task"
"5852",10,1,"2001",637,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5853",10,1,"2001",796,"arrowright","true","arrowright","朋友","自我","matching_task"
"5854",10,1,"2001",518,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5855",10,1,"2001",759,"arrowright","false","arrowleft","生人","朋友","matching_task"
"5856",10,1,"2001",729,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5857",10,1,"2001",632,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5858",10,1,"2001",640,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5859",10,1,"2001",1044,"arrowright","true","arrowright","朋友","生人","matching_task"
"5860",10,1,"2001",636,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5861",10,1,"2001",844,"arrowright","true","arrowright","自我","生人","matching_task"
"5862",10,1,"2001",827,"arrowright","true","arrowright","生人","自我","matching_task"
"5863",10,1,"2001",1083,"arrowright","false","arrowleft","朋友","生人","matching_task"
"5864",10,1,"2001",847,"arrowright","true","arrowright","自我","朋友","matching_task"
"5865",10,1,"2001",661,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5866",10,1,"2001",760,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5867",10,1,"2001",746,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5868",10,1,"2001",1230,"arrowright","true","arrowright","生人","朋友","matching_task"
"5869",10,1,"2001",923,"arrowright","true","arrowright","生人","自我","matching_task"
"5870",10,1,"2001",721,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5871",10,1,"2001",857,"arrowright","true","arrowright","朋友","自我","matching_task"
"5872",10,1,"2001",622,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5873",10,1,"2001",1237,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5874",10,1,"2001",766,"arrowright","true","arrowright","自我","生人","matching_task"
"5875",10,1,"2001",850,"arrowright","true","arrowright","朋友","自我","matching_task"
"5876",10,1,"2001",1218,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5877",10,1,"2001",1061,"arrowright","true","arrowright","自我","朋友","matching_task"
"5878",10,1,"2001",830,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5879",10,1,"2001",1049,"arrowright","true","arrowright","生人","朋友","matching_task"
"5880",10,1,"2001",1145,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5881",10,1,"2001",789,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5882",10,1,"2001",NA,"arrowright","false","null","朋友","生人","matching_task"
"5883",10,1,"2001",953,"arrowright","true","arrowright","自我","生人","matching_task"
"5884",10,1,"2001",974,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5885",10,1,"2001",847,"arrowright","true","arrowright","生人","自我","matching_task"
"5886",10,1,"2001",588,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5887",10,1,"2001",722,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5888",10,1,"2001",803,"arrowright","true","arrowright","朋友","自我","matching_task"
"5889",10,1,"2001",707,"arrowright","true","arrowright","自我","朋友","matching_task"
"5890",10,1,"2001",611,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5891",10,1,"2001",717,"arrowright","true","arrowright","生人","自我","matching_task"
"5892",10,1,"2001",637,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5893",10,1,"2001",516,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5894",10,1,"2001",691,"arrowright","true","arrowright","自我","生人","matching_task"
"5895",10,1,"2001",674,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5896",10,1,"2001",1090,"arrowright","true","arrowright","朋友","生人","matching_task"
"5897",10,1,"2001",619,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5898",10,1,"2001",953,"arrowright","false","arrowleft","生人","朋友","matching_task"
"5899",10,1,"2001",962,"arrowright","true","arrowright","生人","朋友","matching_task"
"5900",10,1,"2001",729,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5901",10,1,"2001",700,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5902",10,1,"2001",657,"arrowright","true","arrowright","自我","生人","matching_task"
"5903",10,1,"2001",669,"arrowright","true","arrowright","自我","朋友","matching_task"
"5904",10,1,"2001",578,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5905",10,1,"2001",857,"arrowright","true","arrowright","朋友","生人","matching_task"
"5906",10,1,"2001",1138,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5907",10,1,"2001",802,"arrowright","true","arrowright","朋友","自我","matching_task"
"5908",10,1,"2001",864,"arrowright","true","arrowright","生人","自我","matching_task"
"5909",10,1,"2001",609,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5910",10,1,"2001",1066,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5911",10,1,"2001",798,"arrowright","true","arrowright","生人","自我","matching_task"
"5912",10,1,"2001",705,"arrowright","true","arrowright","自我","朋友","matching_task"
"5913",10,1,"2001",640,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5914",10,1,"2001",1067,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5915",10,1,"2001",622,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5916",10,1,"2001",771,"arrowright","true","arrowright","自我","生人","matching_task"
"5917",10,1,"2001",721,"arrowright","true","arrowright","朋友","自我","matching_task"
"5918",10,1,"2001",1065,"arrowright","true","arrowright","生人","朋友","matching_task"
"5919",10,1,"2001",1192,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5920",10,1,"2001",648,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5921",10,1,"2001",1053,"arrowright","true","arrowright","朋友","生人","matching_task"
"5922",10,1,"2001",1042,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5923",10,1,"2001",629,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5924",10,1,"2001",869,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5925",10,1,"2001",844,"arrowright","false","arrowleft","朋友","生人","matching_task"
"5926",10,1,"2001",678,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5927",10,1,"2001",760,"arrowright","true","arrowright","自我","朋友","matching_task"
"5928",10,1,"2001",651,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5929",10,1,"2001",1072,"arrowright","true","arrowright","生人","朋友","matching_task"
"5930",10,1,"2001",684,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5931",10,1,"2001",722,"arrowright","true","arrowright","自我","生人","matching_task"
"5932",10,1,"2001",918,"arrowright","true","arrowright","生人","自我","matching_task"
"5933",10,1,"2001",736,"arrowright","true","arrowright","朋友","自我","matching_task"
"5934",10,1,"2001",568,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5935",10,1,"2001",729,"arrowright","true","arrowright","自我","朋友","matching_task"
"5936",10,1,"2001",825,"arrowright","true","arrowright","生人","自我","matching_task"
"5937",10,1,"2001",1025,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5938",10,1,"2001",1022,"arrowright","true","arrowright","朋友","自我","matching_task"
"5939",10,1,"2001",680,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5940",10,1,"2001",895,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5941",10,1,"2001",641,"arrowright","true","arrowright","自我","生人","matching_task"
"5942",10,1,"2001",621,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5943",10,1,"2001",935,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5944",10,1,"2001",630,"arrowright","true","arrowright","生人","朋友","matching_task"
"5945",10,1,"2001",779,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5946",10,1,"2001",832,"arrowright","true","arrowright","朋友","生人","matching_task"
"5947",10,1,"2001",609,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5948",10,1,"2001",943,"arrowright","true","arrowright","朋友","生人","matching_task"
"5949",10,1,"2001",731,"arrowright","true","arrowright","朋友","自我","matching_task"
"5950",10,1,"2001",579,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5951",10,1,"2001",698,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5952",10,1,"2001",675,"arrowright","true","arrowright","生人","自我","matching_task"
"5953",10,1,"2001",790,"arrowright","true","arrowright","自我","生人","matching_task"
"5954",10,1,"2001",1094,"arrowright","false","arrowleft","生人","朋友","matching_task"
"5955",10,1,"2001",556,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5956",10,1,"2001",652,"arrowright","true","arrowright","自我","朋友","matching_task"
"5957",10,1,"2001",662,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5958",10,1,"2001",845,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5959",10,1,"2001",939,"arrowright","true","arrowright","朋友","生人","matching_task"
"5960",10,1,"2001",825,"arrowright","true","arrowright","朋友","自我","matching_task"
"5961",10,1,"2001",811,"arrowright","true","arrowright","生人","自我","matching_task"
"5962",10,1,"2001",706,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5963",10,1,"2001",895,"arrowleft","false","arrowright","生人","生人","matching_task"
"5964",10,1,"2001",618,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5965",10,1,"2001",636,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5966",10,1,"2001",891,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5967",10,1,"2001",711,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5968",10,1,"2001",971,"arrowright","true","arrowright","自我","生人","matching_task"
"5969",10,1,"2001",726,"arrowright","false","arrowleft","自我","朋友","matching_task"
"5970",10,1,"2001",913,"arrowright","true","arrowright","生人","朋友","matching_task"
"5971",10,1,"2001",580,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5972",10,1,"2001",1106,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5973",10,1,"2001",644,"arrowright","true","arrowright","生人","朋友","matching_task"
"5974",10,1,"2001",803,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5975",10,1,"2001",768,"arrowright","true","arrowright","朋友","生人","matching_task"
"5976",10,1,"2001",626,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5977",10,1,"2001",596,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5978",10,1,"2001",768,"arrowright","true","arrowright","自我","朋友","matching_task"
"5979",10,1,"2001",820,"arrowright","true","arrowright","生人","自我","matching_task"
"5980",10,1,"2001",858,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5981",10,1,"2001",NA,"arrowright","false","null","朋友","自我","matching_task"
"5982",10,1,"2001",646,"arrowright","true","arrowright","自我","生人","matching_task"
"5983",10,1,"2001",836,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5984",10,1,"2001",634,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5985",10,1,"2001",963,"arrowright","true","arrowright","朋友","自我","matching_task"
"5986",10,1,"2001",629,"arrowleft","true","arrowleft","生人","生人","matching_task"
"5987",10,1,"2001",564,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5988",10,1,"2001",804,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"5989",10,1,"2001",878,"arrowright","true","arrowright","自我","生人","matching_task"
"5990",10,1,"2001",892,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"5991",10,1,"2001",715,"arrowright","true","arrowright","生人","自我","matching_task"
"5992",10,1,"2001",1053,"arrowright","true","arrowright","朋友","生人","matching_task"
"5993",10,1,"2001",869,"arrowright","true","arrowright","自我","朋友","matching_task"
"5994",10,1,"2001",712,"arrowright","true","arrowright","生人","朋友","matching_task"
"5995",10,1,"2001",674,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5996",10,1,"2001",874,"arrowright","true","arrowright","朋友","生人","matching_task"
"5997",10,1,"2001",718,"arrowright","true","arrowright","生人","自我","matching_task"
"5998",10,1,"2001",1041,"arrowleft","true","arrowleft","自我","自我","matching_task"
"5999",10,1,"2001",577,"arrowright","true","arrowright","自我","朋友","matching_task"
"6000",10,1,"2001",1153,"arrowright","true","arrowright","生人","朋友","matching_task"
"6001",10,1,"2001",1051,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"6002",10,1,"2001",814,"arrowright","true","arrowright","自我","生人","matching_task"
"6003",10,1,"2001",723,"arrowright","true","arrowright","朋友","自我","matching_task"
"6004",10,1,"2001",718,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6005",10,1,"2001",622,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"6006",10,1,"2001",964,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6007",10,1,"2001",594,"arrowright","true","arrowright","自我","朋友","matching_task"
"6008",10,1,"2001",1129,"arrowright","true","arrowright","生人","朋友","matching_task"
"6009",10,1,"2001",891,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"6010",10,1,"2001",738,"arrowleft","true","arrowleft","自我","自我","matching_task"
"6011",10,1,"2001",723,"arrowright","true","arrowright","生人","自我","matching_task"
"6012",10,1,"2001",888,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6013",10,1,"2001",766,"arrowright","true","arrowright","朋友","自我","matching_task"
"6014",10,1,"2001",1055,"arrowright","true","arrowright","朋友","生人","matching_task"
"6015",10,1,"2001",813,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6016",10,1,"2001",592,"arrowright","true","arrowright","自我","生人","matching_task"
"6017",10,1,"2001",660,"arrowleft","true","arrowleft","自我","自我","matching_task"
"6018",10,1,"2001",736,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"6019",10,1,"2001",913,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6020",10,1,"2001",706,"arrowleft","false","arrowright","朋友","朋友","matching_task"
"6021",10,1,"2001",574,"arrowleft","true","arrowleft","自我","自我","matching_task"
"6022",10,1,"2001",746,"arrowright","true","arrowright","朋友","自我","matching_task"
"6023",10,1,"2001",1016,"arrowright","true","arrowright","生人","朋友","matching_task"
"6024",10,1,"2001",965,"arrowright","true","arrowright","朋友","生人","matching_task"
"6025",10,1,"2001",619,"arrowleft","true","arrowleft","自我","自我","matching_task"
"6026",10,1,"2001",841,"arrowleft","true","arrowleft","生人","生人","matching_task"
"6027",10,1,"2001",955,"arrowright","true","arrowright","自我","朋友","matching_task"
"6028",10,1,"2001",749,"arrowright","true","arrowright","生人","自我","matching_task"
"6029",10,1,"2001",1245,"arrowleft","true","arrowleft","朋友","朋友","matching_task"
"6030",10,1,"2001",724,"arrowright","true","arrowright","自我","生人","matching_task"
"6031",10,1,"2001",863,"arrowleft","false","arrowright","","生人","classify_friend"
"6032",10,1,"2001",912,"arrowright","true","arrowright","","生人","classify_friend"
"6033",10,1,"2001",882,"arrowright","true","arrowright","","朋友","classify_friend"
"6034",10,1,"2001",826,"arrowright","true","arrowright","","自我","classify_friend"
"6035",10,1,"2001",1105,"arrowleft","true","arrowleft","","自我","classify_friend"
"6036",10,1,"2001",829,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6037",10,1,"2001",993,"arrowleft","true","arrowleft","","自我","classify_friend"
"6038",10,1,"2001",828,"arrowright","true","arrowright","","朋友","classify_friend"
"6039",10,1,"2001",814,"arrowright","true","arrowright","","生人","classify_friend"
"6040",10,1,"2001",714,"arrowright","true","arrowright","","自我","classify_friend"
"6041",10,1,"2001",833,"arrowleft","true","arrowleft","","生人","classify_friend"
"6042",10,1,"2001",742,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6043",10,1,"2001",831,"arrowright","true","arrowright","","生人","classify_friend"
"6044",10,1,"2001",770,"arrowright","true","arrowright","","朋友","classify_friend"
"6045",10,1,"2001",840,"arrowright","true","arrowright","","自我","classify_friend"
"6046",10,1,"2001",797,"arrowleft","true","arrowleft","","自我","classify_friend"
"6047",10,1,"2001",813,"arrowleft","true","arrowleft","","生人","classify_friend"
"6048",10,1,"2001",632,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6049",10,1,"2001",692,"arrowright","true","arrowright","","自我","classify_friend"
"6050",10,1,"2001",828,"arrowright","true","arrowright","","朋友","classify_friend"
"6051",10,1,"2001",829,"arrowleft","true","arrowleft","","自我","classify_friend"
"6052",10,1,"2001",880,"arrowleft","true","arrowleft","","生人","classify_friend"
"6053",10,1,"2001",826,"arrowright","true","arrowright","","生人","classify_friend"
"6054",10,1,"2001",648,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6055",10,1,"2001",637,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6056",10,1,"2001",782,"arrowleft","true","arrowleft","","自我","classify_friend"
"6057",10,1,"2001",597,"arrowright","true","arrowright","","生人","classify_friend"
"6058",10,1,"2001",711,"arrowleft","true","arrowleft","","生人","classify_friend"
"6059",10,1,"2001",926,"arrowright","true","arrowright","","自我","classify_friend"
"6060",10,1,"2001",745,"arrowright","true","arrowright","","朋友","classify_friend"
"6061",10,1,"2001",639,"arrowleft","true","arrowleft","","自我","classify_friend"
"6062",10,1,"2001",622,"arrowleft","true","arrowleft","","生人","classify_friend"
"6063",10,1,"2001",869,"arrowright","true","arrowright","","生人","classify_friend"
"6064",10,1,"2001",713,"arrowright","true","arrowright","","自我","classify_friend"
"6065",10,1,"2001",550,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6066",10,1,"2001",732,"arrowright","true","arrowright","","朋友","classify_friend"
"6067",10,1,"2001",981,"arrowleft","true","arrowleft","","自我","classify_friend"
"6068",10,1,"2001",652,"arrowright","true","arrowright","","自我","classify_friend"
"6069",10,1,"2001",812,"arrowright","true","arrowright","","生人","classify_friend"
"6070",10,1,"2001",567,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6071",10,1,"2001",1118,"arrowleft","true","arrowleft","","生人","classify_friend"
"6072",10,1,"2001",644,"arrowright","true","arrowright","","朋友","classify_friend"
"6073",10,1,"2001",697,"arrowleft","true","arrowleft","","自我","classify_friend"
"6074",10,1,"2001",843,"arrowright","false","arrowleft","","生人","classify_friend"
"6075",10,1,"2001",1141,"arrowright","true","arrowright","","自我","classify_friend"
"6076",10,1,"2001",573,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6077",10,1,"2001",718,"arrowleft","false","arrowright","","生人","classify_friend"
"6078",10,1,"2001",800,"arrowright","true","arrowright","","朋友","classify_friend"
"6079",10,1,"2001",674,"arrowleft","true","arrowleft","","自我","classify_friend"
"6080",10,1,"2001",817,"arrowright","true","arrowright","","自我","classify_friend"
"6081",10,1,"2001",787,"arrowright","true","arrowright","","生人","classify_friend"
"6082",10,1,"2001",900,"arrowright","true","arrowright","","朋友","classify_friend"
"6083",10,1,"2001",713,"arrowleft","true","arrowleft","","生人","classify_friend"
"6084",10,1,"2001",705,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6085",10,1,"2001",865,"arrowright","true","arrowright","","生人","classify_friend"
"6086",10,1,"2001",610,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6087",10,1,"2001",878,"arrowleft","true","arrowleft","","生人","classify_friend"
"6088",10,1,"2001",712,"arrowleft","true","arrowleft","","自我","classify_friend"
"6089",10,1,"2001",469,"arrowright","true","arrowright","","朋友","classify_friend"
"6090",10,1,"2001",611,"arrowright","false","arrowleft","","自我","classify_friend"
"6091",10,1,"2001",1084,"arrowright","false","arrowleft","","生人","classify_friend"
"6092",10,1,"2001",700,"arrowright","true","arrowright","","朋友","classify_friend"
"6093",10,1,"2001",668,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6094",10,1,"2001",772,"arrowright","true","arrowright","","自我","classify_friend"
"6095",10,1,"2001",1126,"arrowleft","true","arrowleft","","生人","classify_friend"
"6096",10,1,"2001",713,"arrowleft","true","arrowleft","","自我","classify_friend"
"6097",10,1,"2001",746,"arrowleft","true","arrowleft","","自我","classify_friend"
"6098",10,1,"2001",828,"arrowright","true","arrowright","","生人","classify_friend"
"6099",10,1,"2001",723,"arrowright","true","arrowright","","自我","classify_friend"
"6100",10,1,"2001",663,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6101",10,1,"2001",770,"arrowright","true","arrowright","","朋友","classify_friend"
"6102",10,1,"2001",741,"arrowleft","true","arrowleft","","生人","classify_friend"
"6103",10,1,"2001",626,"arrowleft","true","arrowleft","","自我","classify_friend"
"6104",10,1,"2001",865,"arrowright","true","arrowright","","生人","classify_friend"
"6105",10,1,"2001",601,"arrowleft","true","arrowleft","","朋友","classify_friend"
"6106",10,1,"2001",798,"arrowright","true","arrowright","","自我","classify_friend"
